context_id,claim_id,user_id,device_id,device_type,device_fingerprint,is_trusted_device,device_trust_score,os,browser,ip_address,geolocation_city,geolocation_state,geolocation_country,geolocation_distance_km,is_geolocation_anomaly,session_duration_seconds,form_fill_time_seconds,pages_visited,transaction_hour,transaction_day_of_week,is_unusual_time,days_since_last_claim,is_rapid_succession,claims_last_30_days,claims_last_90_days,captured_at
82e7a491-fab8-4d39-b9ea-b79de10f62d9,ec59c515-8f8a-466b-83af-02979fe9fc6c,58ac12a3-3def-40dd-97a2-431b064f7944,9608976442734281,mobile,9608976442734281,True,0.8888,macOS,Safari,192.168.96.205,Mesa,AZ,USA,36.69,False,67,95,14,7,0,False,6.0,True,3,6,2024-10-07 07:28:00
271146f8-d77d-4cd3-895c-0c7a519db259,b6b8c235-3916-4d49-909b-cae9b1ccccd7,6eac119f-176e-426a-885d-ef0dfded66b3,c45666d9b0b09d62,desktop,c45666d9b0b09d62,True,0.9866,Windows,Firefox,192.168.242.221,Los Angeles,CA,USA,15.76,False,72,86,10,9,0,False,0.0,True,5,8,2024-10-07 09:59:00
20ca1546-f570-4096-90b2-f204c2d1c5a1,922d7625-ea60-4189-8ccb-a22b8023313d,d9b9b40f-04eb-4962-bd26-e86148100034,f0892aa420597ddb,desktop,f0892aa420597ddb,True,0.9665,Windows,Edge,192.168.123.238,Chandler,AZ,USA,23.03,False,68,79,7,11,0,False,13.0,False,1,1,2024-10-07 11:08:00
b761f9ac-2b31-49de-941d-36f9276aeb96,ab720e01-5c24-41a7-a22b-6d7e87f7c863,9812f707-3361-4353-82b1-b088bf3ce8b2,91a7b3a9e7146f3c,desktop,91a7b3a9e7146f3c,True,0.9306,Windows,Safari,192.168.118.248,San Francisco,CA,USA,15.65,False,130,83,5,12,0,False,,False,0,0,2024-10-07 12:28:00
55fb4975-88bd-4b65-854e-0b2298f2ab32,2a682ebe-9e7b-4ae5-b07d-795562200161,6eac119f-176e-426a-885d-ef0dfded66b3,c45666d9b0b09d62,desktop,c45666d9b0b09d62,True,0.8554,macOS,Edge,192.168.60.228,Los Angeles,CA,USA,33.21,False,37,19,3,12,0,False,0.0,True,6,9,2024-10-07 12:43:00
bd4f0c35-1987-4123-b0fe-8bd5e034620a,90ed9a22-124a-42bc-8ba8-1f11553b6be0,d308f14e-c195-46df-a66f-eea0c5d9b20c,85a5106d8e3f4cc1,mobile,85a5106d8e3f4cc1,True,0.847,macOS,Chrome,192.168.125.215,Long Beach,CA,USA,46.36,False,78,63,14,13,0,False,9.0,False,4,8,2024-10-07 13:44:00
be06a017-edc5-4b33-acf9-92cd0ccdc72d,e4e54f66-ca44-4da0-8fb6-5583385220d0,9ebdcad7-3b32-466a-8541-d7adf72fca4f,56c79b2454674ebb,mobile,56c79b2454674ebb,True,0.932,Android,Firefox,192.168.201.8,Mesa,AZ,USA,11.48,False,14,18,7,22,0,False,2.0,True,2,3,2024-10-07 22:26:00
cd1234fe-3a43-4ddd-bd1a-2405f9ee34bf,b2b06a6e-005f-4720-847e-1a4d51d152fe,1d4882cd-5b00-4969-9943-e126809c7929,3f143152a9cb3790,mobile,3f143152a9cb3790,True,0.8882,iOS,Chrome,192.168.220.9,Jacksonville,FL,USA,8.95,False,90,49,3,7,1,False,1.0,True,6,9,2024-10-08 07:23:00
87a2c106-f44f-48a3-b81d-01e8b6333d58,a98145b8-97d7-48b1-bbca-6f2f1ed93904,46efabb0-bc8b-4280-a46f-ebfb698a7891,347effc27d3723c1,mobile,347effc27d3723c1,True,0.8402,Windows,Chrome,192.168.237.54,Plano,TX,USA,0.58,False,81,74,9,11,1,False,2.0,True,1,2,2024-10-08 11:21:00
c82dea4e-89ed-4e28-848f-96bb1c8c050d,d3a19644-d37a-4f89-ad21-2577681b0cab,283b1de6-de69-4d1a-baf0-b77dce7d485f,fc39cd9c719148f3,mobile,fc39cd9c719148f3,True,0.8245,Linux,Edge,192.168.138.127,Jacksonville,FL,USA,26.5,False,131,55,6,11,1,False,2.0,True,1,1,2024-10-08 11:47:00
a9f12dd4-cc77-4f2b-b724-f1b86f69fd94,7ad241f0-40a0-4fd5-86da-a185f01c7b2f,ac9512fe-17b5-4dd2-a38c-ebecb96f493d,0f595e97e736ac0c,desktop,0f595e97e736ac0c,True,0.8949,Android,Firefox,192.168.162.160,Denver,CO,USA,49.22,False,114,80,6,12,1,False,29.0,False,1,1,2024-10-08 12:10:00
66acb06e-24a4-487e-bc18-3ff8e358763b,da05937a-9f05-4a46-aabd-f4ceca3be36a,8b3d6284-b449-4f59-99de-74922e716c55,b81c7495f474693d,desktop,b81c7495f474693d,True,0.8821,Android,Safari,192.168.108.176,Madison,WI,USA,37.48,False,120,55,9,13,1,False,11.0,False,1,2,2024-10-08 13:31:00
a2a3609c-a41f-4f10-bff4-b9cd4c07d79b,ce3fca27-ee29-40e2-b443-b1c51e946972,4a8753c9-241d-4ca0-a5e9-85ddc9ef2a54,7cef3c427263bfcf,desktop,7cef3c427263bfcf,True,0.9966,Linux,Safari,192.168.232.139,Louisville,KY,USA,28.14,False,77,91,4,17,1,False,16.0,False,1,3,2024-10-08 17:25:00
97eac1a0-2e3f-42c3-b061-0e426fa2c52d,3d1d2c8c-1b55-4492-99eb-d1fba518cba4,49c89ee0-604e-43eb-989e-b2b573ad748a,ea6b36ece8e199ed,desktop,ea6b36ece8e199ed,True,0.8982,Android,Chrome,192.168.251.179,Milwaukee,WI,USA,12.09,False,114,85,6,22,1,False,32.0,False,0,1,2024-10-08 22:29:00
182989c8-06c4-439c-b41f-29fe88c53375,df006d8a-a1b0-4106-83c7-d44ae2dde972,c79ec590-32c1-4ef4-8053-270b2f91fc67,52815fa798e81344,mobile,52815fa798e81344,True,0.9308,Linux,Edge,192.168.219.253,Stockton,CA,USA,19.01,False,74,53,10,9,2,False,87.0,False,0,1,2024-10-09 09:29:00
bf6b9bbe-79fd-450d-8ed3-beac8f27c804,ea3b7e1f-a55a-4903-b543-21b3a0dd3552,c49f2354-29b8-4741-bbcd-fca8d02636c9,7340c96cdeb79b5d,mobile,7340c96cdeb79b5d,True,0.8477,Windows,Safari,192.168.229.173,San Jose,CA,USA,4.65,False,94,64,14,12,2,False,46.0,False,0,2,2024-10-09 12:16:00
f0b6417b-21ee-49ce-9e3d-17a383330e5c,9c0a85c4-f156-45fe-8c62-ceb008fec456,1dcafe05-067f-4bf5-9351-dd238d1be56f,e9709ad0fe6c8faf,mobile,e9709ad0fe6c8faf,True,0.8954,Linux,Edge,192.168.20.192,Columbus,OH,USA,26.58,False,128,70,13,18,2,False,,False,0,0,2024-10-09 18:43:00
5ae58456-d534-4edb-a91c-87843a064d04,ee50c8d1-aa08-4b95-a0b9-7ac4c1cbadd1,8b3d6284-b449-4f59-99de-74922e716c55,b81c7495f474693d,desktop,b81c7495f474693d,True,0.8398,Linux,Safari,192.168.8.131,Madison,WI,USA,23.29,False,72,53,4,6,3,False,1.0,True,2,3,2024-10-10 06:14:00
d391c6f9-bf89-43ea-9519-70499ab78437,be9d03f2-0bbb-4097-9cb5-e65bd9c9d3f0,9dced061-d279-4b7b-875e-ae24c0a1c25e,721245ba76973115,mobile,721245ba76973115,True,0.8658,Android,Edge,192.168.243.72,Milwaukee,WI,USA,47.63,False,128,33,5,7,3,False,,False,0,0,2024-10-10 07:48:00
c2a63cf1-f280-4b05-841c-3cb3be1c759e,2e7f72cd-88d4-4768-932c-82cab6175494,1b581adc-8462-4550-91d4-5850d6738847,43a1b0d7e7a4a0ba,desktop,43a1b0d7e7a4a0ba,True,0.8382,iOS,Safari,192.168.218.133,New York,NY,USA,43.54,False,64,94,4,9,3,False,91.0,False,0,0,2024-10-10 09:13:00
8e4f709f-a3f2-42f8-a88b-2818d46bd8ed,b0b39342-ef7a-48f4-83e9-7c5cb5ffe377,fdc497f0-fda0-4513-9668-26c923127c3c,9984ade63790e15f,mobile,9984ade63790e15f,True,0.9001,Windows,Chrome,192.168.138.11,Kansas City,MO,USA,5.3,False,84,77,14,11,3,False,150.0,False,0,0,2024-10-10 11:05:00
a4e18892-0443-4da6-9011-6c4c88ad05e2,b930ac23-40ee-4fca-9979-a0e027a41ea9,d6c78e19-866e-4d70-aab9-1b3d1f291e8b,6913e5153dc103b4,mobile,6913e5153dc103b4,True,0.8207,Windows,Chrome,192.168.254.31,Sacramento,CA,USA,17.32,False,44,6,14,7,4,False,7.0,False,3,6,2024-10-11 07:22:00
d6278cc8-9483-4a05-842e-68223623e7fe,bc64f469-edb6-49a9-aba1-79f114cd096d,61864cd9-1c05-4476-a55b-a8503c213c7b,9a151a018d5e0840,mobile,9a151a018d5e0840,True,0.8666,macOS,Edge,192.168.101.231,Memphis,TN,USA,29.45,False,120,89,10,15,4,False,14.0,False,1,1,2024-10-11 15:41:00
86dc4430-3440-46b1-958f-c2a59513984b,6d2a778e-ed3a-4dc9-bfa3-b27250a2f78e,e5b43d4e-1d88-4f07-834c-7ccf83d4673f,a608d0c4efbbb883,mobile,a608d0c4efbbb883,True,0.9528,macOS,Firefox,192.168.104.207,Chandler,AZ,USA,41.64,False,114,82,10,18,4,False,12.0,False,1,1,2024-10-11 18:07:00
df06bd12-88e5-42c8-83e5-190c3091d372,d2b761aa-52d3-4fcf-89a5-d5441f163530,f4c91797-e245-4c03-aefd-ef5ae59436e5,6e0b9a63a5baf389,mobile,6e0b9a63a5baf389,True,0.9949,macOS,Edge,192.168.141.25,Fresno,CA,USA,47.66,False,102,87,13,18,4,False,12.0,False,2,3,2024-10-11 18:08:00
22d4d8c9-eacd-4b9f-ae7a-7a6f7d8e77be,aecf1b77-2bf5-448b-905d-dd390dd6d95a,b3e684ac-b2f0-4ce8-a17f-741532aeed92,65e822c381426cd8,mobile,65e822c381426cd8,True,0.9704,macOS,Edge,192.168.87.225,Anchorage,AK,USA,34.26,False,143,57,11,18,4,False,37.0,False,0,1,2024-10-11 18:12:00
e97926c4-3aa3-4921-a820-76fa04bde827,a99a99e8-4584-4621-85bd-a8b466bd95fc,5aedeeca-6c4c-4638-96f8-7df0f10b9549,c9ddddcd695a3b84,desktop,c9ddddcd695a3b84,True,0.9182,Android,Safari,192.168.109.102,Arlington,TX,USA,0.62,False,29,10,13,18,4,False,,False,0,0,2024-10-11 18:27:00
f4db57a6-10bd-4eca-b532-8e1467b47ddb,c73db0ff-daf1-4234-becb-3fac1ea7d6cc,9578ed60-6ddc-479f-819b-5b6763381f1b,78e6529343bb1e74,mobile,78e6529343bb1e74,True,0.957,iOS,Chrome,192.168.244.53,San Diego,CA,USA,13.91,False,111,97,10,20,4,False,36.0,False,0,4,2024-10-11 20:32:00
e63f2c4f-058e-4c6e-9043-409b4d080569,c0692203-9717-4d34-a209-6de72c63ea60,f47f840f-caab-425b-a2f5-16c6c38ca7a3,4575306f720e799c,mobile,4575306f720e799c,True,0.8064,Windows,Edge,192.168.55.174,San Francisco,CA,USA,25.85,False,100,74,13,21,4,False,81.0,False,0,1,2024-10-11 21:29:00
dcc9d6e5-aa61-4a92-851a-5add3d75c6fb,7d2c886d-de86-407f-8ec8-0a7d378d2581,d6c78e19-866e-4d70-aab9-1b3d1f291e8b,6913e5153dc103b4,mobile,6913e5153dc103b4,True,0.8841,Windows,Edge,192.168.156.7,Sacramento,CA,USA,39.57,False,219,162,12,6,5,False,0.0,True,4,7,2024-10-12 06:32:00
d1a3e140-895a-4e3d-8cd0-123b1c6381c0,ffd1707a-255d-4272-9036-bd60f8401133,f8badc20-eb32-4e65-a71f-6c4d2abf9a30,070dfee7675917a5,mobile,070dfee7675917a5,True,0.8886,iOS,Firefox,192.168.155.22,Minneapolis,MN,USA,23.95,False,142,95,4,6,5,False,9.0,False,2,5,2024-10-12 06:44:00
6007bf50-e233-4df7-94c4-6b69d7a56ed6,994721f7-637c-4592-b856-2940d92b5891,6d14b161-f0f2-4b85-91d2-731da30025c2,06b8684c5a304f50,mobile,06b8684c5a304f50,True,0.8625,Windows,Safari,192.168.119.6,San Francisco,CA,USA,22.74,False,368,332,7,8,5,False,5.0,True,1,4,2024-10-12 08:29:00
42733c9f-9480-4ab5-a6ed-69b0a637c226,cc92f1ae-67ed-4ed2-9479-2ca6bd988b2f,4729fdc9-f2be-412a-a636-f988a65ac8ec,b0b682427781e4e0,tablet,b0b682427781e4e0,True,0.8905,Linux,Firefox,192.168.5.247,Albuquerque,NM,USA,24.82,False,65,88,4,8,5,False,37.0,False,0,2,2024-10-12 08:52:00
4b962e66-e79f-412d-8fe8-a255db9ec2a6,8018ed7e-276c-4765-83ca-04e0e8bd0035,e6ffc4e9-63a7-4f83-9db7-025b7164a2ab,5230cbc0476eb3fe,mobile,5230cbc0476eb3fe,True,0.8032,iOS,Firefox,192.168.46.6,New York,NY,USA,18.02,False,139,83,6,11,5,False,99.0,False,0,0,2024-10-12 11:19:00
238c7867-2f22-4bf1-aacf-cabef062af88,a75c9cd8-0d5d-43f2-95d1-9e6c0cfad96d,a2215628-8b2f-44c4-9997-fec3f31ad654,30ab39ea76e91c07,mobile,30ab39ea76e91c07,True,0.976,Android,Safari,192.168.208.134,Los Angeles,CA,USA,32.01,False,103,55,7,16,5,False,,False,0,0,2024-10-12 16:41:00
b453e674-2499-48c9-9f68-ce3d054ab2d8,7a4864fe-1317-4217-86f7-48e8c622ff49,3749c786-f514-4ffc-9fed-16b0da5470fe,0ba58513f7864bc5,desktop,0ba58513f7864bc5,True,0.9194,Android,Safari,192.168.7.128,Lincoln,NE,USA,40.7,False,37,9,13,17,5,False,20.0,False,3,5,2024-10-12 17:20:00
8a4484b8-7720-4d53-a1eb-ad0cb6d9690c,c49cafbe-717b-422f-b074-e8ad26e0028c,a2215628-8b2f-44c4-9997-fec3f31ad654,3bd2ea72a95749e3,desktop,3bd2ea72a95749e3,True,0.8828,macOS,Chrome,192.168.104.173,Los Angeles,CA,USA,49.53,False,110,96,11,18,5,False,0.0,True,1,1,2024-10-12 18:12:00
5ae60da8-11b0-403f-bb1c-b2fb75a35d7b,4f4119a3-182d-4f84-9e07-d9e4dc7a48f6,b031fc0c-70aa-4d97-adad-5dc818cade86,c845eebd8ff0661e,tablet,c845eebd8ff0661e,True,0.807,Android,Safari,192.168.63.126,San Francisco,CA,USA,8.34,False,65,57,12,19,5,False,26.0,False,2,2,2024-10-12 19:09:00
4f057d3d-96f5-4990-bebb-cbc3569b8551,3c28a54e-ba86-41a7-a68d-023a480200c0,d2708524-68b6-43ab-a727-de22d6a92ace,c2bb99470d39fa61,mobile,c2bb99470d39fa61,True,0.8522,Android,Firefox,192.168.75.130,Detroit,MI,USA,21.95,False,122,53,8,22,5,False,88.0,False,0,1,2024-10-12 22:37:00
bdb29c83-7ccf-4568-a004-023fe6ffe3f9,1638981d-c3a1-42ee-a3cb-edd5f891cda3,a36bc103-3207-4955-8db8-522c599d5574,d6c72f79f735a05c,mobile,d6c72f79f735a05c,True,0.8613,macOS,Safari,192.168.217.21,Phoenix,AZ,USA,16.43,False,29,9,14,8,6,False,19.0,False,1,2,2024-10-13 08:35:00
5c45eb1f-977b-4372-b902-ea9cbc8a84a0,64a9f13d-f30c-4ad2-b60e-53572f630a4f,d1c5a098-48aa-4120-bf20-c33f2ff69700,f1803ac2997abf31,mobile,f1803ac2997abf31,True,0.8066,iOS,Firefox,192.168.42.104,Lexington,KY,USA,21.65,False,32,9,11,9,6,False,22.0,False,1,2,2024-10-13 09:35:00
946b572e-8dc2-4833-9396-ece66e5d1cda,95a30f46-3a41-40fb-9472-7469dc071e00,a36bc103-3207-4955-8db8-522c599d5574,d6c72f79f735a05c,mobile,d6c72f79f735a05c,True,0.9569,Linux,Safari,192.168.178.231,Phoenix,AZ,USA,27.75,False,79,74,13,11,6,False,0.0,True,2,3,2024-10-13 11:12:00
0fcddfca-3ae7-4b6b-9265-89912f2bf029,9f5c9bb5-f38b-4081-9226-29b245c7fbc3,997ea4fc-6454-40ff-a5ae-8f00b9e6e444,feef174f89c8ce31,mobile,feef174f89c8ce31,True,0.9508,Linux,Safari,192.168.57.75,Austin,TX,USA,32.95,False,60,59,14,10,0,False,80.0,False,0,1,2024-10-14 10:10:00
29f9cddb-5e4d-4a54-a330-265596a28938,308e42b2-8634-4f49-b058-23c0c1d945ab,9ebdcad7-3b32-466a-8541-d7adf72fca4f,56c79b2454674ebb,mobile,56c79b2454674ebb,True,0.8921,iOS,Safari,192.168.211.103,Mesa,AZ,USA,26.33,False,138,39,6,13,0,False,6.0,True,3,4,2024-10-14 13:28:00
8a4fc727-1d76-43de-8e2c-3e37d72aee75,8ab3cf95-d10c-430a-9aae-50614dd47505,55f1b6a2-d9ef-4965-8180-f05b2d305ad4,17701572f38b2c58,desktop,17701572f38b2c58,True,0.8425,iOS,Safari,192.168.47.16,Stockton,CA,USA,8.55,False,360,315,4,14,0,False,48.0,False,0,1,2024-10-14 14:15:00
fa590b14-a0cb-4031-9fb6-c78d0cae4c58,e4baff00-5010-4970-8291-a2d90fcbb8d7,9c1e3938-61bc-416a-af13-775e335f50d5,ace6e954b987257d,mobile,ace6e954b987257d,True,0.9498,Android,Edge,192.168.220.222,Plano,TX,USA,34.58,False,127,42,5,16,0,False,62.0,False,0,1,2024-10-14 16:12:00
7eeb4fa3-5a18-4014-a919-decd158ec1c7,b5691e03-4b05-4dc0-a43a-ce4518a42a9c,116272e1-9592-4307-ba68-1b1f2ccf270f,6fe8ac670ad87d9f,mobile,6fe8ac670ad87d9f,True,0.8797,Linux,Firefox,192.168.10.48,Arlington,TX,USA,22.46,False,116,52,3,18,0,False,32.0,False,0,3,2024-10-14 18:11:00
b7d32bee-582b-4847-905e-b293b3399216,6628b54a-9595-4e00-a1b9-6857e5883f21,e8c92f3a-7556-475e-9fbb-7db52a7b2eb3,3e22e3011ed45ff4,desktop,3e22e3011ed45ff4,True,0.9295,iOS,Edge,192.168.236.217,Portland,OR,USA,39.44,False,145,48,9,13,1,False,28.0,False,1,4,2024-10-15 13:16:00
98096ac8-cf21-4e06-bc78-14f3badae32f,b5a55640-53e9-4a70-8431-c65da7634227,9864be24-299a-4411-93a7-1defeafc195d,f9dc5e1d9344ce52,mobile,f9dc5e1d9344ce52,True,0.9954,iOS,Safari,192.168.128.88,Chandler,AZ,USA,39.92,False,100,51,6,14,1,False,17.0,False,1,5,2024-10-15 14:17:00
e14a3a99-c634-4bf5-806f-a103321bd805,5aaf283e-7986-46ff-b0c1-d309be5102c4,faa3ed9b-f6bc-4177-9e5c-e215a994916d,415c5697fc54bb0f,desktop,415c5697fc54bb0f,True,0.9028,Windows,Chrome,192.168.194.220,San Antonio,TX,USA,47.31,False,86,37,12,15,1,False,86.0,False,0,1,2024-10-15 15:29:00
1790d86d-52b1-4062-a917-013ab2a117f7,a9181e69-a572-4536-972b-bfe53c2d83a9,6b292040-3f31-4d23-a0da-622d0b38d76a,f884ac881ba5916a,desktop,f884ac881ba5916a,True,0.8701,Windows,Firefox,192.168.145.144,Long Beach,CA,USA,40.61,False,133,70,13,6,2,False,,False,0,0,2024-10-16 06:27:00
a240a547-3af0-4b3c-a246-a1c1c864eedf,175a7021-48fd-47ed-afa4-7a8da267e7fc,218f7d7d-0707-424f-9d37-2c75f37d9075,4e1a8dbbb6733dca,mobile,4e1a8dbbb6733dca,True,0.9222,Android,Chrome,192.168.134.126,Jacksonville,FL,USA,35.3,False,117,39,11,7,2,False,51.0,False,0,4,2024-10-16 07:43:00
f20c541d-0562-476f-bb57-7f1e88f66428,c6941249-8dd1-42e4-9ea8-eeea109c64cc,d6c78e19-866e-4d70-aab9-1b3d1f291e8b,6913e5153dc103b4,mobile,6913e5153dc103b4,True,0.9766,Linux,Chrome,192.168.120.145,Sacramento,CA,USA,9.23,False,36,19,14,9,2,False,4.0,True,5,8,2024-10-16 09:08:00
38476a69-f29a-4b42-ad6f-5cffaf69444f,eca62e2f-ef0c-44b7-8423-7eced6f02d8b,2c3c90b4-93fc-4f64-ae1d-0462fdde6f70,c02a0075d870d75c,desktop,c02a0075d870d75c,True,0.925,Linux,Chrome,192.168.217.65,Madison,WI,USA,4.01,False,131,85,12,11,2,False,,False,0,0,2024-10-16 11:33:00
027a0a76-6d6c-447d-ad5c-a4c2d5b19c38,d09d0ada-7ba2-486f-a35a-9e178c9a419b,6b292040-3f31-4d23-a0da-622d0b38d76a,f884ac881ba5916a,desktop,f884ac881ba5916a,True,0.8272,macOS,Chrome,192.168.126.157,Long Beach,CA,USA,37.24,False,76,42,3,11,2,False,0.0,True,1,1,2024-10-16 11:45:00
c64de418-45db-4839-a20c-451e397715ff,eb022969-d45a-407f-a56c-8f65c8acb46e,bc0c583b-980a-4e7b-b754-644b664b7cbf,48ea0e296747e35a,desktop,48ea0e296747e35a,True,0.977,Android,Edge,192.168.213.22,Fresno,CA,USA,45.13,False,80,30,10,12,2,False,12.0,False,1,1,2024-10-16 12:09:00
730525d7-dcf0-4143-bed7-3c5ed1bbbba5,e37739d3-815a-4d10-b2c7-1c016514268b,f14209e4-a3d9-4e09-bb99-4b74aae2400b,2488c6c85066dc1a,mobile,2488c6c85066dc1a,True,0.8928,iOS,Firefox,192.168.163.238,San Antonio,TX,USA,14.67,False,97,36,5,17,2,False,67.0,False,0,3,2024-10-16 17:02:00
486c390e-3303-4761-9d43-de997ceca111,fe0eacbc-8267-49e8-ace8-403b61550531,0e4313ac-275f-47ad-b41e-d12c9df59511,2b1f0c7fef77ff11,desktop,2b1f0c7fef77ff11,True,0.8506,iOS,Edge,192.168.13.58,Minneapolis,MN,USA,8.95,False,102,43,4,22,2,False,,False,0,0,2024-10-16 22:41:00
b270349b-0594-4924-a10b-957be5bd1bc8,4ced84ce-1046-42fa-8777-12fee82084c1,3ef3a698-e30c-492c-be4d-8fd7dd5aa68e,9b346817f99b99b4,mobile,9b346817f99b99b4,True,0.8045,Linux,Edge,192.168.153.243,Memphis,TN,USA,33.4,False,134,74,4,10,3,False,22.0,False,2,6,2024-10-17 10:27:00
dc153b08-206f-45c7-be52-1d91ed40f1e5,5d29209b-e6c2-4b0a-86cc-f018ab3367a4,771ddb89-5dd4-451a-a913-d28a229db360,9c40c54981cbd7cd,mobile,9c40c54981cbd7cd,True,0.8423,Android,Edge,192.168.229.212,Albuquerque,NM,USA,23.52,False,87,58,8,13,3,False,46.0,False,0,1,2024-10-17 13:55:00
6d097866-a764-4c1d-8af3-46c6234d8140,06ecf93e-ca26-4c18-be66-9ba60bf3ebf0,4f9e07b4-0e9d-4e17-832e-ad4b6238a5b1,25e8260a5ca46369,mobile,25e8260a5ca46369,True,0.9152,iOS,Chrome,192.168.24.109,Cincinnati,OH,USA,43.77,False,62,51,11,15,3,False,43.0,False,0,3,2024-10-17 15:08:00
0f2c6bae-9297-4592-a5dc-9156ce3b69dc,b932ada1-c95a-46a4-a251-25d34b391b66,d6c78e19-866e-4d70-aab9-1b3d1f291e8b,6913e5153dc103b4,mobile,6913e5153dc103b4,True,0.8602,iOS,Edge,192.168.11.141,Sacramento,CA,USA,45.87,False,264,303,12,16,3,False,1.0,True,6,9,2024-10-17 16:09:00
fb413069-5d34-42b0-9511-8700ae20278a,d45a6dc9-f4a3-4c5c-b98f-7f45baeda029,03cfcb93-edfd-4b38-bd88-6961abc860d2,f956da88b98cb22b,mobile,f956da88b98cb22b,True,0.8235,Linux,Firefox,192.168.149.196,Philadelphia,PA,USA,26.54,False,112,39,13,18,3,False,78.0,False,0,1,2024-10-17 18:25:00
b9ebde81-8366-4de3-9b34-6af3debd0a0b,7151c4c4-ac29-4431-b2f4-74ff687130bd,c49f2354-29b8-4741-bbcd-fca8d02636c9,7340c96cdeb79b5d,mobile,7340c96cdeb79b5d,True,0.8417,macOS,Safari,192.168.22.131,San Jose,CA,USA,0.2,False,69,81,4,20,3,False,8.0,False,1,2,2024-10-17 20:30:00
e566f612-a420-4161-83b8-5bb853f96060,e8aad30e-076f-485c-9190-b2c28007289e,9864be24-299a-4411-93a7-1defeafc195d,d885674a53215759,mobile,d885674a53215759,True,0.8164,iOS,Chrome,192.168.51.191,Chandler,AZ,USA,34.69,False,136,90,14,6,4,False,2.0,True,2,6,2024-10-18 06:51:00
ac1442cf-1631-4922-a678-d414458d4f37,992a515c-6e35-4a9f-9308-2651b00b2ef5,57445e97-21f8-48af-a384-fc447f356854,0120d1c38670b4ef,mobile,0120d1c38670b4ef,True,0.9628,Android,Safari,192.168.54.41,Mesa,AZ,USA,49.8,False,127,96,5,7,4,False,,False,0,0,2024-10-18 07:36:00
c33bedae-e902-442c-ba52-747bc7e89fba,468574a2-bd1c-438a-becc-6b35a280a750,4ba18017-abb2-437c-8b2b-7a137d1e1b25,ce9e226b7a272ff2,mobile,ce9e226b7a272ff2,True,0.9485,macOS,Chrome,192.168.97.214,Cincinnati,OH,USA,44.38,False,140,93,11,9,4,False,109.0,False,0,0,2024-10-18 09:40:00
98e24bbf-6543-4981-ba7d-2ce45e155160,43d89d55-2a83-45d6-b9a6-909eca9ee5b5,5418710b-14e2-4645-b7cb-99908fd66008,3d17dae25bdef393,desktop,3d17dae25bdef393,True,0.9268,Android,Safari,192.168.181.155,Henderson,NV,USA,16.64,False,87,44,5,10,4,False,21.0,False,1,4,2024-10-18 10:01:00
dde8ed16-b1f0-41e8-b78e-d8839def440b,6385d1fb-6e91-4de2-a21d-add642c4b958,d6c78e19-866e-4d70-aab9-1b3d1f291e8b,6913e5153dc103b4,mobile,6913e5153dc103b4,True,0.8507,Windows,Chrome,192.168.205.181,Sacramento,CA,USA,34.71,False,142,43,13,12,4,False,0.0,True,7,9,2024-10-18 12:45:00
b58de481-f8e1-43da-a6c8-9ffec74c7c9c,cf02ae75-b239-4271-a452-a014947ab0f3,35305118-9b46-4cb6-9eef-e30b27fe10c4,346ef054021db8c7,mobile,346ef054021db8c7,True,0.9434,macOS,Firefox,192.168.64.137,Anchorage,AK,USA,20.66,False,69,76,5,13,4,False,87.0,False,0,1,2024-10-18 13:48:00
8fa6dfb3-6666-4058-9e92-4182be4f901e,ec7a5263-5f79-4f93-8e96-b6e50e1c50f7,55f1b6a2-d9ef-4965-8180-f05b2d305ad4,17701572f38b2c58,desktop,17701572f38b2c58,True,0.817,Windows,Edge,192.168.129.9,Stockton,CA,USA,9.94,False,34,15,7,15,4,False,4.0,True,1,2,2024-10-18 15:06:00
57e3dc28-9e6d-4bfe-ba11-efb33ce360c7,73b63034-f063-40dd-8a9f-cb04c5b4e7aa,9578ed60-6ddc-479f-819b-5b6763381f1b,676df1b080662683,tablet,676df1b080662683,True,0.9327,Linux,Safari,192.168.192.67,San Diego,CA,USA,17.2,False,114,53,5,17,4,False,6.0,True,1,5,2024-10-18 17:11:00
c3773164-efcf-4ded-9a0f-a6c52b039631,6eac3aca-0783-424f-af2f-b4de25d48c6a,faa3ed9b-f6bc-4177-9e5c-e215a994916d,415c5697fc54bb0f,desktop,415c5697fc54bb0f,True,0.9306,Linux,Edge,192.168.140.140,San Antonio,TX,USA,47.13,False,116,79,11,19,4,False,3.0,True,1,2,2024-10-18 19:54:00
170a298d-b6de-4a3a-9423-23810d8a4978,3ea29633-8a56-4436-aded-d82196aacc2a,b41fefe2-69d6-4dbc-b374-e465bd766945,291c86fc1f9ba714,mobile,291c86fc1f9ba714,True,0.809,iOS,Safari,192.168.139.165,Austin,TX,USA,17.39,False,136,73,14,21,4,False,16.0,False,1,3,2024-10-18 21:04:00
5d6d797e-8ace-4a55-92f4-6e7deb9be899,7d84a812-feca-496c-a486-37e64618e7a9,d308f14e-c195-46df-a66f-eea0c5d9b20c,847b574e18867160,desktop,847b574e18867160,False,0.0639,Android,Edge,108.186.161.87,Los Angeles,CA,USA,943.12,True,16,16,8,10,5,False,11.0,False,4,8,2024-10-19 10:29:00
