claim_id,user_id,claim_number,claim_type,claim_amount,incident_date,claim_description,supporting_documents_count,claim_status,submitted_at,processed_at,is_fraudulent,fraud_type,fraud_confidence_score,approval_status,rejection_reason,approved_amount
a7544af2-8664-4b86-ae91-b43fc7e940b2,6e01742e-2271-45ae-9afa-fc5aa288dc0d,CLM-00005278,medical,1065.77,2023-10-07,Emergency room visit for chest pain and cardiac evaluation,5,approved,2023-10-23 14:55:00,2023-11-04 14:55:00,False,,0.05565018517998291,approved,,1012.48
eb65dee2-d558-4784-b420-fd0d9b941371,d2857088-89b1-4a56-b23f-21d7343a8ead,CLM-00009528,medical,32293.23,2023-10-14,"Hospitalization for severe pneumonia, 3-day stay",5,pending,2023-10-23 19:20:00,,False,,0.11935231393166068,,,
4300edaf-a50a-448b-8a12-e061bb374487,b291f425-9822-46bb-bd8c-4b4ca6ed34d2,CLM-00009272,property_damage,2118.06,2023-09-14,Wind damage to roof shingles during severe storm,2,approved,2023-10-23 21:08:00,2023-11-02 21:08:00,False,,0.1658982551824579,approved,,2012.16
6eae54ef-5cf4-41d7-bcf6-61aaa5eaef6f,c4386171-a202-406f-87c6-4912f42ef250,CLM-00000545,property_damage,187.27,2023-09-20,"Fire damage to kitchen from electrical fault, requires renovation",2,approved,2023-10-23 21:17:00,2023-11-01 21:17:00,True,exaggerated,0.7267046662114477,approved,,177.91
c9aea43c-98c1-4f17-a044-b9b6a56f834a,6eac119f-176e-426a-885d-ef0dfded66b3,CLM-00009837,accident,4989.33,2023-10-16,"Multi-vehicle pileup on icy road, extensive front and side damage",2,approved,2023-10-24 11:03:00,2023-11-04 11:03:00,False,,0.014678848772491454,approved,,4739.86
e7382ee1-c114-4226-a80b-6fed223ecdc7,482e0983-af1c-4b7b-b8f1-d8a376838f8e,CLM-00002568,accident,7579.91,2023-08-31,"Collision with deer on rural road, front end damage",3,pending,2023-10-24 16:57:00,,False,,0.13254312995916523,,,
37ef8e18-5fa0-4a44-bc26-3ce65f5f39b5,4cbc44aa-17bc-41c7-870e-dafb97b1462c,CLM-00009165,other,3822.76,2023-08-25,Lost personal items during travel,4,under_review,2023-10-24 21:50:00,2023-10-31 21:50:00,True,exaggerated,0.9702732339745961,under_review,,
00b3d0ec-85ca-4da1-954d-dae40ca88213,61363f7f-6fde-408b-a0ce-318da2c98b72,CLM-00009455,accident,405.76,2023-10-18,"Collision with deer on rural road, front end damage",3,under_review,2023-10-25 07:36:00,2023-11-07 07:36:00,False,,0.18364529700217733,under_review,,
56c964f3-23a9-4186-a35c-3d389afa2a68,788ddd3e-df72-41e3-8fc4-195dd4b4c211,CLM-00009671,medical,27925.2,2023-10-10,Surgical procedure for torn ACL from sports injury,4,pending,2023-10-25 12:49:00,,False,,0.008388160281584067,,,
68827c83-de80-417d-adec-cd9a7004c233,861107ed-5eed-41b3-8070-ec7589a1a9bd,CLM-00001034,theft,412.14,2023-10-15,Tools and equipment stolen from garage,5,approved,2023-10-25 12:49:00,2023-11-04 12:49:00,False,,0.12956307785330248,approved,,391.53
c3020c12-f081-492e-92d1-7778e679ed02,7e7ff500-94ac-43e2-a88e-7efbb3020e85,CLM-00007319,property_damage,1977.12,2023-09-12,"Water damage from burst pipe in basement, flooring and drywall affected",5,pending,2023-10-25 20:38:00,,False,,0.00923017191542308,,,
0cbeda7d-a804-40b8-94af-347dce342c91,f6f6aca1-e6fd-4792-ad6e-675b024db9ca,CLM-00005716,medical,12975.92,2023-10-05,Physical therapy sessions for lower back injury,5,approved,2023-10-26 09:50:00,2023-10-30 09:50:00,False,,0.18467793721389184,approved,,12327.13
cff0f622-a31e-426e-95c4-d1bbe1f2bd29,4cbc44aa-17bc-41c7-870e-dafb97b1462c,CLM-00009167,medical,1183.72,2023-10-01,Surgical procedure for torn ACL from sports injury,1,approved,2023-10-26 22:58:00,2023-11-03 22:58:00,False,,0.2401615682117589,approved,,1124.54
57e277c3-9d12-45a2-b7f0-5b86e89ad6d0,46ac738c-05f9-47d7-ba6c-782e1ea2f701,CLM-00002393,medical,7260.74,2023-10-11,Physical therapy sessions for lower back injury,1,pending,2023-10-27 08:59:00,,False,,0.20558453362676782,,,
859339c8-fa90-4256-b9f1-7c7e93dc925f,387f7dfd-4571-4dab-a052-2ad398c78c3d,CLM-00007934,accident,857.61,2023-10-14,"Collision with deer on rural road, front end damage",4,approved,2023-10-27 12:30:00,2023-11-10 12:30:00,False,,0.05449645798282243,approved,,814.73
4eb605bf-34c0-47c5-9195-523bbd52a28a,e66bd5a5-0ca9-4579-a658-d5443854ce3b,CLM-00009715,medical,935.66,2023-10-03,"Hospitalization for severe pneumonia, 3-day stay",4,pending,2023-10-27 17:30:00,,False,,0.02273998372393707,,,
e93a0c9a-be3e-4c96-9759-e7cef3d2dbd7,f8386be6-36b6-4daa-89f0-c1fe67cd1a9b,CLM-00002529,theft,97.57,2023-09-14,"Catalytic converter stolen from vehicle, requires replacement",1,pending,2023-10-27 18:19:00,,False,,0.2175092420494322,,,
f9e68dc9-3797-4c80-8017-dbaddaa2a8d4,c4386171-a202-406f-87c6-4912f42ef250,CLM-00000544,property_damage,987.77,2023-09-08,Wind damage to roof shingles during severe storm,5,approved,2023-10-27 20:35:00,2023-11-08 20:35:00,False,,0.09490661660317784,approved,,938.38
58133db5-7c5e-417f-88a7-c1999b1687fa,26d4eee5-cd2e-4e17-95b1-c89be120f8b9,CLM-00007532,theft,1471.86,2023-10-23,Tools and equipment stolen from garage,5,approved,2023-10-28 10:24:00,2023-10-29 10:24:00,False,,0.08582544414208276,approved,,1398.27
a068b9ed-9adc-4776-8ffd-3328fb46c8de,0e902310-ceac-4ace-b885-b5e3d8bac32d,CLM-00000902,accident,3328.3,2023-09-27,"Side-swiped while changing lanes on highway, damage to passenger side doors",4,approved,2023-10-28 12:19:00,2023-11-03 12:19:00,False,,0.05884625173832697,approved,,3161.89
e4236422-baf9-4c00-abf6-1f539864a2f6,6360785e-0d03-4afe-9d5a-3ef6d2fc8852,CLM-00008239,medical,1257.55,2023-09-02,Surgical procedure for torn ACL from sports injury,5,pending,2023-10-28 13:09:00,,True,duplicate,0.9337944014848546,,,
f3a92b9c-818b-42a9-9711-e7d06436d15b,15cf4ee8-0de3-42c3-8910-13a54c7bf9b1,CLM-00009506,accident,921.97,2023-09-22,"Multi-vehicle pileup on icy road, extensive front and side damage",4,pending,2023-10-28 14:25:00,,False,,0.2104650309691314,,,
5dc766e1-3991-4246-b99f-d79daeb0f862,bb862a38-fa50-4c64-b740-84658b591214,CLM-00009134,property_damage,424.48,2023-08-31,Wind damage to roof shingles during severe storm,5,pending,2023-10-28 15:25:00,,False,,0.12182432762732562,,,
4c7f86b0-d525-4516-90d6-a7adf5f755b5,5bd0b44d-e842-48e6-9fe7-ec5217527ffb,CLM-00004653,other,451.19,2023-10-03,Damage to property from contractor negligence,4,approved,2023-10-28 18:41:00,2023-11-02 18:41:00,False,,0.14047347741649638,approved,,428.63
10e051f1-ff5d-41aa-8db6-2538d411d28a,53f84656-a208-459c-a520-b964b12a2227,CLM-00001507,property_damage,2384.84,2023-10-07,"Tree fell on garage during storm, structural damage",5,approved,2023-10-28 19:54:00,2023-11-03 19:54:00,False,,0.20449358597392936,approved,,2265.59
41ce96d6-c6bb-458a-993d-4cc8db6e9f4e,7ce711c9-97e2-41a4-b0fd-eca828d4b8e7,CLM-00003901,medical,2086.69,2023-10-23,"Hospitalization for severe pneumonia, 3-day stay",4,under_review,2023-10-28 21:25:00,2023-11-06 21:25:00,False,,0.001640968429029388,under_review,,
ef19d117-f7cd-46f8-997f-5c78168d1263,d4d97327-6845-418b-a800-c28cd3d7ca09,CLM-00007987,medical,939.56,2023-09-19,"Hospitalization for severe pneumonia, 3-day stay",5,approved,2023-10-29 06:46:00,2023-11-11 06:46:00,False,,0.1631810154730403,approved,,892.58
d2d733c1-0305-4b44-bf53-07c668f97a9c,083627fe-3f94-47a0-9a3d-e25466aa860f,CLM-00004674,property_damage,2218.22,2023-10-02,"Fire damage to kitchen from electrical fault, requires renovation",3,approved,2023-10-29 07:38:00,2023-11-02 07:38:00,False,,0.0798451532571654,approved,,2107.31
0c533e3c-9e9c-4783-83f2-4e004390c0eb,a44b2925-2a78-4e7c-b4d3-2c977db76d0e,CLM-00002090,other,169.4,2023-10-14,Legal defense costs for liability claim,2,approved,2023-10-29 10:50:00,2023-11-01 10:50:00,False,,0.06228017489244997,approved,,160.93
8296e629-81d9-42bb-9a63-e0063e1c68d8,4ca4895c-ba79-4c39-8dcd-e71ccf828a87,CLM-00006984,theft,1406.69,2023-10-04,"Catalytic converter stolen from vehicle, requires replacement",5,approved,2023-10-29 15:11:00,2023-11-06 15:11:00,False,,0.07063043975481917,approved,,1336.36
da80e78f-0dd0-4bb2-a69a-4f5146056290,a1ef2c7c-7f2c-400a-84fd-8baabb06ae03,CLM-00008315,other,118.05,2023-10-03,Legal defense costs for liability claim,5,approved,2023-10-29 15:44:00,2023-11-05 15:44:00,False,,0.2070192405489762,approved,,112.15
3e1a9304-ac39-430b-a3f2-4467892a96ea,4e613985-11d3-4174-a7fb-4b0f345e263d,CLM-00000582,other,196.7,2023-09-14,Damage to fence from neighbor's tree,5,approved,2023-10-29 17:52:00,2023-11-05 17:52:00,False,,0.03697778408638219,approved,,186.87
e462eef4-f2c5-424c-846f-76b048bb57af,bb862a38-fa50-4c64-b740-84658b591214,CLM-00009138,property_damage,2378.31,2023-10-11,"Tree fell on garage during storm, structural damage",3,approved,2023-10-30 07:13:00,2023-11-08 07:13:00,False,,0.1589671797344914,approved,,2259.39
3c82448f-9f1e-426f-bcf1-403eed0270f9,9b170d02-67fa-436c-9f03-0b4696adb89f,CLM-00007690,theft,1800.82,2023-08-31,Laptop and electronics stolen during home break-in [Requires additional verification and documentation],1,pending,2023-10-30 09:20:00,,True,out_of_pattern,0.8724818234573326,,,
5cb3f160-3a32-4c9a-b7e7-cfc0aa533704,bea12d72-ce28-45cd-a1ea-66fa4286082e,CLM-00000622,theft,8987.14,2023-10-18,"Catalytic converter stolen from vehicle, requires replacement",3,under_review,2023-10-30 12:07:00,2023-11-08 12:07:00,False,,0.07696582275837766,under_review,,
16ccb672-9c67-4c44-812b-60596247be4b,d96e7249-835d-4e34-abcc-4364af95edd8,CLM-00006320,accident,224.0,2023-10-07,"Rear-ended at traffic light, significant damage to rear bumper and trunk",1,approved,2023-10-30 12:36:00,2023-11-09 12:36:00,False,,0.08936104798160929,approved,,212.8
86cd1adc-60c9-4583-95dc-ea89ec23186e,6c7a9446-3e76-457b-a812-104c1336fb2a,CLM-00002270,medical,432.18,2023-10-06,Surgical procedure for torn ACL from sports injury,4,pending,2023-10-30 16:32:00,,False,,0.22716121777980083,,,
5fc715a6-5523-4d56-974a-8664badcc694,33e96e9a-622d-4f58-b2b0-043116dcc66b,CLM-00000816,theft,476.96,2023-10-24,Tools and equipment stolen from garage,5,approved,2023-10-30 16:40:00,2023-11-06 16:40:00,False,,0.07725670315510785,approved,,453.12
696b6189-55a5-4509-94bc-fdd4b5bfe3cc,c08a29dd-84ca-4b87-b418-e4714d594750,CLM-00004135,property_damage,3042.44,2023-09-14,"Fire damage to kitchen from electrical fault, requires renovation [Requires additional verification and documentation]",4,approved,2023-10-30 16:47:00,2023-11-13 16:47:00,True,out_of_pattern,0.7056516505996775,approved,,2890.32
676ddf25-a965-4254-be15-6c41384226e6,be3ffd1b-95d5-4376-89d9-dbc4619bb947,CLM-00006253,accident,4455.99,2023-10-08,"Rear-ended at traffic light, significant damage to rear bumper and trunk",5,under_review,2023-10-30 18:05:00,2023-11-03 18:05:00,True,exaggerated,0.91929235527463,under_review,,
7f8b6561-dad3-4a35-9af2-f5a8808d3f0e,f28817fb-e449-4cf6-9333-a9c1c5dcc052,CLM-00003442,accident,11378.46,2023-10-10,"Hit by shopping cart in parking lot, minor dent and paint damage",1,approved,2023-10-30 18:05:00,2023-10-31 18:05:00,False,,0.15366193122158883,approved,,10809.54
c4ce3774-7b15-4642-b958-624992dc0142,d8c78ba7-501d-4d40-b947-e3ad9765ef4e,CLM-00002154,accident,695.05,2023-09-18,"Collision with deer on rural road, front end damage",2,under_review,2023-10-30 18:21:00,2023-11-06 18:21:00,False,,0.15014438199783667,under_review,,
b9511f12-f566-4f0e-b6e3-ff6e71e860a9,9268815b-bc37-419b-9235-0d4ba5ba3dda,CLM-00000336,accident,1000.0,2023-09-13,"Hit by shopping cart in parking lot, minor dent and paint damage [Requires additional verification and documentation]",2,rejected,2023-10-31 06:21:00,2023-11-14 06:21:00,True,staged,0.8996284683566673,rejected,Suspected fraud,
606dfa3c-a93b-4e4d-8b2c-260db04da416,5250fa50-5015-462f-a7d5-5aa68ddf3aeb,CLM-00004924,accident,984.18,2023-10-02,"Rear-ended at traffic light, significant damage to rear bumper and trunk",4,pending,2023-10-31 07:34:00,,False,,0.22098532962380787,,,
42fa4372-a2e1-47a0-ac6d-7f2afcd2b8cf,a5c488d9-5537-4136-b265-19f214847351,CLM-00003349,accident,818.98,2023-09-03,"Side-swiped while changing lanes on highway, damage to passenger side doors",4,pending,2023-10-31 08:09:00,,False,,0.09822488406834287,,,
a15bb854-28d1-466b-b4e3-79e4fa820961,6691a97e-9ce3-43ed-bb7b-7c6c5e3fbb4a,CLM-00007487,accident,1512.5,2023-09-15,"Collision with deer on rural road, front end damage",3,approved,2023-10-31 11:34:00,2023-11-12 11:34:00,False,,0.01409695161504776,approved,,1436.88
fa3c7857-6e8e-49be-b212-c208a95a76f9,91837818-46fd-47af-bd59-43cee25f96b9,CLM-00004442,other,599.6,2023-09-11,Legal defense costs for liability claim,4,pending,2023-10-31 12:57:00,,False,,0.2499224693465099,,,
88f56364-3db8-4d22-97fb-a44f047f5a0a,0e902310-ceac-4ace-b885-b5e3d8bac32d,CLM-00000891,other,1146.65,2023-10-20,Lost personal items during travel,5,rejected,2023-10-31 15:23:00,2023-11-14 15:23:00,True,exaggerated,0.9122912708756468,rejected,Suspected fraud,
7edd7103-ee93-45d0-b423-59189f2ce106,46ae42b7-7512-4056-b745-07c508abb52e,CLM-00007257,accident,4361.89,2023-09-24,"Side-swiped while changing lanes on highway, damage to passenger side doors",3,pending,2023-10-31 15:39:00,,False,,0.10934273155902369,,,
c055bc08-4ae0-4566-8405-648dd2c6db90,018ee025-60b2-4b00-8b60-0c703ea39b2c,CLM-00007056,other,491.5,2023-09-03,Damage to fence from neighbor's tree,5,approved,2023-10-31 16:17:00,2023-11-03 16:17:00,False,,0.08321916416951192,approved,,466.93
65523c61-a923-40aa-91f1-5f193166a4b8,d3fec6ff-5d87-4832-bbaa-f0ebaebb5911,CLM-00001981,other,861.0,2023-09-11,Personal liability claim from slip and fall on property,2,approved,2023-10-31 16:57:00,2023-11-05 16:57:00,False,,0.15948558977246008,approved,,817.95
baac3a01-2adc-4165-998d-acafc1ba29d6,f6a49f70-cdb9-41bc-89fc-57dd0a927622,CLM-00010142,theft,648.32,2023-10-22,"Vehicle stolen from driveway overnight, recovered by police damaged",3,approved,2023-11-01 07:07:00,2023-11-07 07:07:00,False,,0.1455026768409639,approved,,615.91
b6f25a3e-dbe0-4d02-b950-e1821bf2dc8f,c259f5c7-b601-4bf2-82f4-39b4258b0848,CLM-00007570,other,310.42,2023-10-09,Damage to property from contractor negligence,5,pending,2023-11-01 10:43:00,,False,,0.2250699962434844,,,
15c5f0bb-8a66-477a-b9b1-c4119ab5fc45,c8d3ed61-35a0-43e1-95fc-20b3459bd6c0,CLM-00002671,medical,1248.61,2023-10-03,Surgical procedure for torn ACL from sports injury,1,pending,2023-11-01 15:52:00,,False,,0.10670007186004088,,,
c9c7c3d2-fe40-4706-b673-fd194281d386,63b0add3-64b9-4060-87c9-c680edf64492,CLM-00006875,accident,1018.84,2023-09-28,"Multi-vehicle pileup on icy road, extensive front and side damage",2,pending,2023-11-01 16:33:00,,False,,0.16366308548687328,,,
4ce3c240-7110-4223-bb85-7151a7964421,d4002751-3bba-490f-bce6-0e4b2f7de4b3,CLM-00002797,accident,752.6,2023-09-07,"Rear-ended at traffic light, significant damage to rear bumper and trunk",2,approved,2023-11-02 06:10:00,2023-11-03 06:10:00,False,,0.044125496753789906,approved,,714.97
42cd0b93-8a9e-48bd-b4da-7b643fd874a3,ea448a0b-81f1-4fe1-bcfe-10960c348477,CLM-00007686,medical,3360.94,2023-09-09,Physical therapy sessions for lower back injury,5,pending,2023-11-02 07:43:00,,False,,0.13428541158975635,,,
858f5c3d-dca6-4c78-ab18-3de68736a060,f5295074-5d42-4244-93c2-7980cbed4d47,CLM-00001993,accident,128.59,2023-10-20,"Hit by shopping cart in parking lot, minor dent and paint damage",3,approved,2023-11-02 11:28:00,2023-11-14 11:28:00,False,,0.04272036730957149,approved,,122.16
315c7153-d40b-4506-9e47-bb30b6d327f5,f5d6eac0-e5aa-4e85-b8ff-8216b4e5a870,CLM-00005087,other,463.59,2023-10-22,Legal defense costs for liability claim,2,approved,2023-11-02 15:23:00,2023-11-05 15:23:00,False,,0.06825259830151365,approved,,440.41
bde80e3a-4b23-4263-95cd-c7d164013a5f,1c101fe1-edcf-450c-86cf-df7b6f9f5d2e,CLM-00002695,medical,541.34,2023-09-14,Physical therapy sessions for lower back injury,4,approved,2023-11-02 18:01:00,2023-11-15 18:01:00,False,,0.24800550675529576,approved,,514.27
e9aad989-2273-4c08-b16e-40a41eb60d5e,a0368585-711c-49b3-88f5-17d11f414649,CLM-00008362,property_damage,269.52,2023-10-13,"Tree fell on garage during storm, structural damage",4,pending,2023-11-02 18:34:00,,False,,0.030479628815241244,,,
fe77e134-03b2-4900-a423-7bf57151b589,db009157-77cf-40be-8912-a2da7c5f8e6b,CLM-00007910,medical,1205.46,2023-09-25,"Hospitalization for severe pneumonia, 3-day stay",5,pending,2023-11-03 08:36:00,,False,,0.1341067523058535,,,
229d4137-5535-43f2-8f5a-a1d26d00e80b,c08a29dd-84ca-4b87-b418-e4714d594750,CLM-00004145,theft,0.0,2023-10-15,"Catalytic converter stolen from vehicle, requires replacement",0,rejected,2023-11-03 09:26:00,2023-11-13 09:26:00,True,staged,0.8931334654062838,rejected,Suspected fraud,
01d42776-dbc8-428a-acbe-fa78110bc9dd,02cfc912-db53-4729-b185-370c09de0f04,CLM-00001890,accident,269.4,2023-09-15,"Collision with deer on rural road, front end damage",2,pending,2023-11-03 10:36:00,,False,,0.21772432978017006,,,
4ec63ac5-4183-4c54-8481-b1f0428cd5a0,d8c78ba7-501d-4d40-b947-e3ad9765ef4e,CLM-00002159,accident,1209.01,2023-09-16,"Hit by shopping cart in parking lot, minor dent and paint damage",3,pending,2023-11-03 12:10:00,,False,,0.07522980549980118,,,
bbd811da-2de4-4929-843e-5448902a8870,5250fa50-5015-462f-a7d5-5aa68ddf3aeb,CLM-00004923,accident,6200.07,2023-10-18,"Hit by shopping cart in parking lot, minor dent and paint damage",1,pending,2023-11-03 14:30:00,,True,identity_theft,0.748088977277945,,,
76cc97ac-d99f-4834-946f-3ee7217673d8,0ba3313c-79b7-42ef-b8ac-d1ed347638e0,CLM-00003145,medical,11189.38,2023-10-22,"Hospitalization for severe pneumonia, 3-day stay",3,approved,2023-11-04 07:02:00,2023-11-13 07:02:00,False,,0.057408401395234926,approved,,10629.91
425de47d-50fa-4c46-bcc2-5bdf98f8c2c1,70c8502a-939f-4b23-a06d-63a2057a73e4,CLM-00002329,medical,6724.6,2023-10-05,Surgical procedure for torn ACL from sports injury,4,under_review,2023-11-04 11:33:00,2023-11-17 11:33:00,True,exaggerated,0.8716462332699109,under_review,,
855a3034-fed8-47c5-9633-11ef5aeca016,ba8a5b43-8d3c-48bb-be84-2caae34c9d01,CLM-00005956,theft,2304.89,2023-10-29,"Vehicle stolen from driveway overnight, recovered by police damaged",1,under_review,2023-11-04 11:57:00,2023-11-10 11:57:00,True,exaggerated,0.8624712890999817,under_review,,
b7fb6e9d-aa52-45fd-b60a-b587aa4c0ef9,9b014cbb-8314-4346-8bb3-cc899358507f,CLM-00009329,accident,766.31,2023-10-14,"Multi-vehicle pileup on icy road, extensive front and side damage",4,pending,2023-11-04 15:43:00,,False,,0.08776883540978711,,,
0e02a1d5-3427-4c67-a707-ca081a62ee76,bae55d5b-12e9-403b-84be-022fe3c1e877,CLM-00007759,accident,417.28,2023-10-23,"Multi-vehicle pileup on icy road, extensive front and side damage",4,pending,2023-11-04 17:00:00,,False,,0.1955959392014012,,,
379efdee-8a74-42c9-8b56-26000010a226,00f49b45-615d-49e0-84c8-df9b6c38f4ba,CLM-00008648,theft,276.04,2023-10-14,"Catalytic converter stolen from vehicle, requires replacement",5,pending,2023-11-04 17:31:00,,False,,0.13333203127426815,,,
76c28a63-2675-48ba-9d48-9d562085fd71,f14209e4-a3d9-4e09-bb99-4b74aae2400b,CLM-00000738,property_damage,6806.57,2023-10-03,Wind damage to roof shingles during severe storm,2,approved,2023-11-04 19:09:00,2023-11-10 19:09:00,False,,0.14729017043680362,approved,,6466.24
209cf27f-4c67-4b0e-8f99-dc83d6d4c8f0,34c4f678-84cc-4331-b896-19894fff22ce,CLM-00008182,theft,1914.42,2023-10-03,Laptop and electronics stolen during home break-in,3,under_review,2023-11-04 20:29:00,2023-11-16 20:29:00,False,,0.20479189447155116,under_review,,
4cb1b14c-49eb-4d7e-869f-f6746db088a6,49d8d2d4-5c42-4864-8d54-facbe4339590,CLM-00002141,medical,12257.47,2023-09-11,"Treatment for broken arm from fall, includes X-rays and casting",3,approved,2023-11-05 13:10:00,2023-11-08 13:10:00,False,,0.24799165177832633,approved,,11644.59
5bb3f23f-9d4a-4235-9849-a7c504c772d1,d30fdd19-e4e0-41eb-ace6-7191cfe77a17,CLM-00004301,theft,1726.91,2023-10-17,"Jewelry stolen during vacation, police report filed",4,approved,2023-11-05 21:16:00,2023-11-15 21:16:00,False,,0.0671693805332329,approved,,1640.56
a46d98f1-9ef6-4744-a918-6e03d483e6f1,c08a29dd-84ca-4b87-b418-e4714d594750,CLM-00004131,theft,273.32,2023-09-21,Laptop and electronics stolen during home break-in,3,pending,2023-11-06 10:16:00,,False,,0.1958688456227368,,,
7b58e990-0343-4c08-a6cd-369c03d79415,b55fa3a5-e551-4fde-af6c-ad746e1a84b0,CLM-00002253,other,317.57,2023-09-16,Legal defense costs for liability claim,1,pending,2023-11-06 11:02:00,,False,,0.131299119971482,,,
8b4b3461-b3b6-4dd8-a815-ab1a3a9d33a3,00678813-9265-49fd-ad6e-dceb3dc8bfd2,CLM-00002587,theft,262.41,2023-10-03,"Vehicle stolen from driveway overnight, recovered by police damaged",2,pending,2023-11-06 11:39:00,,False,,0.1387532878670827,,,
8b44bd70-8acc-43e0-8092-24f1e02a550b,6b35c940-90e9-4bc2-a488-ba68e333904a,CLM-00003202,theft,2163.57,2023-09-10,"Catalytic converter stolen from vehicle, requires replacement",1,approved,2023-11-06 12:42:00,2023-11-20 12:42:00,False,,0.14349807325765257,approved,,2055.39
6f3d3fd6-5b63-4085-80f6-8158f30378c0,d3fec6ff-5d87-4832-bbaa-f0ebaebb5911,CLM-00001976,property_damage,247.77,2023-09-20,Wind damage to roof shingles during severe storm,4,pending,2023-11-06 14:52:00,,False,,0.18993959521768036,,,
357cde0b-752f-4b4a-93e8-005f43dc656a,c482e1a0-38e9-4a21-8ff3-790fa728d656,CLM-00000424,theft,93.4,2023-11-03,"Catalytic converter stolen from vehicle, requires replacement",1,approved,2023-11-06 16:02:00,2023-11-20 16:02:00,False,,0.18134781153973611,approved,,88.73
d989a729-66a3-482c-98d3-631356d2ed6e,7d0b6bc1-e473-4c86-89e7-89fd91c100ff,CLM-00000619,other,383.31,2023-09-30,Damage to fence from neighbor's tree,5,approved,2023-11-06 16:31:00,2023-11-11 16:31:00,False,,0.08304481247582832,approved,,364.15
42bd7e96-20ab-4d1f-9695-0b949cb69cb0,e69d2934-b3b4-47f4-9572-253069569660,CLM-00009051,accident,2780.16,2023-09-08,"Collision with deer on rural road, front end damage",2,under_review,2023-11-06 18:21:00,2023-11-12 18:21:00,True,out_of_pattern,0.9668463461620651,under_review,,
1838985e-8eb9-43d1-b457-b84517c76e94,90ec7594-45a1-43d0-9a40-c88751375b11,CLM-00004422,theft,11386.6,2023-10-08,"Jewelry stolen during vacation, police report filed",5,pending,2023-11-06 18:21:00,,False,,0.0938573196191152,,,
a86d761a-2934-43e4-b6e4-c582b27d2264,45ad8b58-9139-442c-901d-0f5f255be339,CLM-00007945,medical,1734.67,2023-10-17,Surgical procedure for torn ACL from sports injury,3,approved,2023-11-06 18:24:00,2023-11-09 18:24:00,False,,0.03436328565136146,approved,,1647.94
0750824c-8260-438a-bf2a-645edc1e9ffe,c6ed6c99-e0f1-4a7d-ba50-05f019d02db5,CLM-00009415,theft,733.53,2023-09-11,Laptop and electronics stolen during home break-in,5,approved,2023-11-06 21:17:00,2023-11-11 21:17:00,False,,0.20260835229984075,approved,,696.85
9921c1f9-c489-422e-a3aa-081f18dc8e5b,4d2d3c26-73a7-4baf-92d9-1ea5d513a948,CLM-00004437,theft,47.15,2023-10-08,"Jewelry stolen during vacation, police report filed",4,approved,2023-11-07 06:54:00,2023-11-13 06:54:00,False,,0.040389008031137846,approved,,44.79
b870207b-fe6b-4e77-b1c5-871d1efaae51,63a9c1e3-7897-44fe-b303-46ea6b644b57,CLM-00003168,other,103.54,2023-09-16,Legal defense costs for liability claim,5,under_review,2023-11-07 18:41:00,2023-11-19 18:41:00,False,,0.10496663848892082,under_review,,
75f2fd7b-c665-4fed-9446-899bd81516ca,468369b2-3703-406f-9d9c-00dbf5d2db8c,CLM-00000450,medical,3088.67,2023-09-24,Emergency room visit for chest pain and cardiac evaluation,3,approved,2023-11-08 18:33:00,2023-11-11 18:33:00,False,,0.13859101020710246,approved,,2934.24
a9e2ef5f-c22b-49be-8ce8-30bbb9ea82c0,d2708524-68b6-43ab-a727-de22d6a92ace,CLM-00006310,accident,4106.58,2023-10-12,"Multi-vehicle pileup on icy road, extensive front and side damage",1,approved,2023-11-08 18:56:00,2023-11-13 18:56:00,False,,0.05544186736946774,approved,,3901.25
455af35e-eea9-4a17-a548-af061d38dc5f,0f43671d-eda5-4446-9822-ac3a0771e2cf,CLM-00005441,medical,2865.4,2023-09-30,"Treatment for broken arm from fall, includes X-rays and casting",2,approved,2023-11-08 20:48:00,2023-11-18 20:48:00,False,,0.14019648805484006,approved,,2722.13
49bf7168-2a60-45d1-a5a3-8794d80d482f,8dbd1149-8fab-4b8c-84b8-3218216f85f1,CLM-00008680,accident,492.05,2023-09-26,"Side-swiped while changing lanes on highway, damage to passenger side doors",2,approved,2023-11-08 21:14:00,2023-11-20 21:14:00,False,,0.18435638275714622,approved,,467.44
df14c987-c987-48e0-9c0e-c6a02e1c117e,cadb8c36-d343-4875-bd22-d11b1f1d6eef,CLM-00008706,medical,1249.37,2023-10-20,Physical therapy sessions for lower back injury,3,pending,2023-11-08 21:41:00,,False,,0.21501973555665202,,,
080f6047-7fbe-4677-9e47-8a7e6d945e01,f28817fb-e449-4cf6-9333-a9c1c5dcc052,CLM-00003438,theft,98.17,2023-09-22,"Vehicle stolen from driveway overnight, recovered by police damaged",2,pending,2023-11-08 22:25:00,,False,,0.17652782079923127,,,
ebfe9bf6-b750-4c3b-aa9a-381c6fa68dac,1db7bb90-a654-426d-bd8a-703d07d6805b,CLM-00006837,property_damage,3782.7,2023-09-25,"Fire damage to kitchen from electrical fault, requires renovation",1,under_review,2023-11-08 22:30:00,2023-11-22 22:30:00,True,identity_theft,0.9251832016842431,under_review,,
